ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
45781319.0,21326.0,-,TOYOTA,Prius,2005,Sedan,Yes,Hybrid,1.8,284843 km,4,Automatic,Front,4-May,Left wheel,Red,6.0
45810785.0,12544.0,-,MITSUBISHI,Delica,2010,Minivan,Yes,Petrol,3,376300 km,6,Automatic,4x4,4-May,Right-hand drive,White,2.0
45803869.0,11650.0,-,MITSUBISHI,Pajero IO,2009,Jeep,No,Petrol,2,376900 km,4,Automatic,4x4,4-May,Left wheel,Silver,6.0
45525245.0,784.0,1079,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,847600 km,4,Automatic,Front,4-May,Left wheel,Grey,12.0
45793952.0,17249.0,-,MERCEDES-BENZ,E 320,2009,Sedan,Yes,Petrol,3.2,360000 km,6,Tiptronic,Rear,4-May,Left wheel,Black,10.0
45067720.0,9879.0,1267,TOYOTA,Aqua S,2012,Hatchback,No,Hybrid,1.5,550400 km,4,Automatic,Front,4-May,Right-hand drive,Silver,6.0
42866899.0,22894.0,-,NISSAN,Pathfinder,2003,Sedan,No,Petrol,4,265800 km,12,Automatic,4x4,4-May,Left wheel,Blue,12.0
45776608.0,25402.0,-,LAND ROVER,Range Rover,1998,Jeep,Yes,Diesel,2.7 Turbo,268300 km,6,Tiptronic,4x4,4-May,Left wheel,Sky blue,12.0
45234716.0,12544.0,639,FORD,Focus,2012,Sedan,No,Petrol,2,584700 km,4,Automatic,Front,4-May,Left wheel,Grey,0.0
45774305.0,22894.0,1723,KIA,Sorento,2004,Sedan,Yes,Petrol,3.3,368000 km,6,Automatic,Front,4-May,Left wheel,Grey,12.0
44942954.0,8938.0,1267,TOYOTA,Aqua,2011,Hatchback,No,Hybrid,1.5,597700 km,4,Automatic,Front,4-May,Right-hand drive,Silver,2.0
45760378.0,21900.0,-,VOLKSWAGEN,Passat,2001,Sedan,Yes,Petrol,2.5,209500 km,5,Tiptronic,Front,4-May,Left wheel,Black,8.0
45797415.0,11290.0,583,HYUNDAI,I30,2010,Hatchback,Yes,Diesel,1.6,424400 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45765988.0,314.0,1017,MERCEDES-BENZ,E 300,2021,Sedan,Yes,Petrol,2,706900 km,4,Automatic,Rear,4-May,Left wheel,Black,12.0
45702752.0,19130.0,-,AUDI,A4 premium,2008,Sedan,Yes,Petrol,2,247600 km,4,Automatic,4x4,4-May,Left wheel,Silver,12.0
45804386.0,20005.0,707,HYUNDAI,Tucson,2005,Jeep,Yes,Diesel,2,161578 km,4,Automatic,Front,4-May,Left wheel,Black,4.0
45816125.0,314.0,1017,HYUNDAI,Elantra,2022,Sedan,Yes,Petrol,2,669000 km,4,Automatic,Front,4-May,Left wheel,Silver,12.0
45714947.0,16621.0,761,TOYOTA,Prius,2004,Sedan,No,Petrol,1.8,367800 km,8,Automatic,Front,4-May,Left wheel,White,10.0
45802191.0,34607.0,777,HYUNDAI,H1,1995,Minivan,Yes,Diesel,2.5,198700 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45810064.0,15530.0,501,TOYOTA,Aqua,2006,Hatchback,Yes,Petrol,1.5,446000 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45731528.0,46919.0,1327,HYUNDAI,H1,1991,Universal,Yes,Diesel,2.5,17000 km,4,Automatic,Front,4-May,Left wheel,Grey,4.0
45359161.0,36065.0,1104,HYUNDAI,Grandeur,1992,Sedan,Yes,LPG,3,65200 km,6,Automatic,Front,4-May,Left wheel,Black,12.0
45599347.0,18817.0,501,FORD,Fusion,2012,Sedan,No,Petrol,1.5 Turbo,284600 km,4,Tiptronic,Front,4-May,Left wheel,White,12.0
45656439.0,8154.0,919,BMW,X5,2016,Jeep,Yes,Diesel,3,535600 km,6,Automatic,4x4,4-May,Left wheel,White,0.0
43132736.0,22580.0,530,NISSAN,Juke,2005,Jeep,No,Petrol,1.6 Turbo,254400,4,Manual,Front,4-May,Left wheel,White,8.0
45782364.0,11604.0,530,FORD,Fusion,2013,Sedan,No,Petrol,1.6,591100 km,4,Tiptronic,Front,4-May,Left wheel,Grey,4.0
45762954.0,125.0,1324,TOYOTA,Highlander,2022,Jeep,Yes,Hybrid,3.3,706300 km,6,Automatic,4x4,4-May,Left wheel,Blue,12.0
45815365.0,7213.0,-,MAZDA,Demio evropuli,2019,Hatchback,No,CNG,1.4,621300 km,4,Manual,Front,4-May,Left wheel,Blue,4.0
45768239.0,2509.0,1017,MERCEDES-BENZ,GLA 250,2022,Jeep,Yes,Petrol,2,605900 km,4,Automatic,Front,4-May,Left wheel,Blue,0.0
45759913.0,10976.0,765,SUBARU,Impreza,2015,Sedan,No,Petrol,2,542300 km,4,Tiptronic,4x4,4-May,Left wheel,White,12.0
45787512.0,21953.0,-,TOYOTA,Prius,2001,Hatchback,Yes,Hybrid,1.8,101911 km,4,Variator,Front,4-May,Left wheel,Grey,5.0
45674451.0,10976.0,-,MERCEDES-BENZ,Vito,2012,Goods wagon,No,Diesel,2.2,501400 km,4,Manual,Rear,4-May,Left wheel,White,2.0
45454131.0,21953.0,891,HYUNDAI,Elantra limited,2005,Sedan,Yes,Petrol,2,280300 km,4,Tiptronic,Front,4-May,Left wheel,Black,6.0
45801872.0,5645.0,-,NISSAN,Serena,2018,Minivan,No,Petrol,2,574400,4,Automatic,Front,4-May,Left wheel,White,4.0
45642778.0,392.0,781,TOYOTA,Camry,2021,Sedan,Yes,Hybrid,2.5,733928 km,4,,Front,4-May,Left wheel,Grey,12.0
45809994.0,31211.0,501,TOYOTA,Aqua,1998,Hatchback,Yes,Petrol,1.5,256100 km,4,Automatic,Front,4-May,,Black,4.0
45801681.0,19121.0,530,HYUNDAI,Elantra,2008,Sedan,Yes,Petrol,1.6,348200 km,4,Automatic,Front,4-May,Left wheel,Grey,4.0
,18616.0,364,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,1,164745 km,,Automatic,Front,4-May,Left wheel,Grey,4.0
45794024.0,42337.0,891,MERCEDES-BENZ,E 220 cdi,1991,Sedan,Yes,Diesel,2.0 Turbo,0 km,4,Automatic,Rear,4-May,Left wheel,Black,6.0
45759404.0,23521.0,-,TOYOTA,Prius,2006,Sedan,Yes,Petrol,1.8,365200 km,4,Automatic,Front,4-May,Left wheel,White,8.0
45777979.0,6800.0,-,BMW,525,2014,Sedan,No,CNG,2.5,402100 km,6,Manual,Rear,4-May,Left wheel,Blue,4.0
45812964.0,251.0,584,HYUNDAI,Elantra,2022,Sedan,Yes,Petrol,1.8,732333 km,4,Automatic,Front,4-May,Left wheel,Blue,12.0
45653640.0,1725.0,1363,MERCEDES-BENZ,ML 350,2022,Jeep,Yes,Diesel,4.6,693471 km,8,Automatic,4x4,4-May,Left wheel,Black,12.0
45461654.0,40769.0,-,BMW,X3 3.5i,1990,Jeep,Yes,Petrol,3.0 Turbo,103100 km,6,Automatic,4x4,4-May,Left wheel,Golden,12.0
45769953.0,470.0,1399,MERCEDES-BENZ,E 350,2022,Sedan,Yes,Petrol,3.5,689300 km,6,Automatic,4x4,4-May,Left wheel,Black,12.0
45814860.0,7056.0,1249,TOYOTA,RAV 4,2018,Jeep,Yes,Petrol,2.5,694100 km,4,Automatic,Front,4-May,Left wheel,Red,12.0
45651170.0,862.0,394,TOYOTA,Camry,2021,Sedan,Yes,Hybrid,2.5,667100 km,4,Automatic,Front,4-May,Left wheel,White,12.0
45642326.0,392.0,779,TOYOTA,Camry,2022,Sedan,Yes,Hybrid,2.5,720700 km,4,Automatic,Front,4-May,Left wheel,Silver,12.0
45812653.0,3450.0,738,CHEVROLET,Cruze,2022,Sedan,Yes,Petrol,1.4,672200 km,4,Automatic,Front,4-May,Left wheel,Grey,12.0
45809313.0,17509.0,271,HONDA,FIT,2008,Universal,Yes,Hybrid,1.5,331700 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45768507.0,40142.0,1811,LEXUS,GX 470,1990,Jeep,Yes,Petrol,4.6,66700,8,Automatic,4x4,4-May,Left wheel,Grey,0.0
45770576.0,4704.0,-,VOLKSWAGEN,Golf,1997,Coupe,No,Petrol,1.8,0 km,4,Manual,Front,2-Mar,Left wheel,Black,2.0
45815365.0,7213.0,-,MAZDA,Demio evropuli,2019,Hatchback,No,CNG,1.4,621300 km,4,Manual,Front,4-May,Left wheel,Blue,4.0
45781950.0,7527.0,-,MERCEDES-BENZ,C 230,2015,Coupe,Yes,Petrol,1.8,632800 km,4,Manual,Rear,2-Mar,Left wheel,Silver,6.0
45774174.0,470.0,1399,MERCEDES-BENZ,E 350,2021,Sedan,Yes,Petrol,3.5,709500 km,6,Automatic,4x4,4-May,Left wheel,Black,12.0
45641974.0,3136.0,781,TOYOTA,Camry,2020,Sedan,Yes,Hybrid,2.5,555900 km,4,Automatic,Front,4-May,Left wheel,White,12.0
45815293.0,784.0,779,TOYOTA,Camry,2021,,Yes,Petrol,2.5,809000 km,4,Automatic,Front,4-May,Left wheel,Silver,12.0
45775579.0,49174.0,-,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.5,199450 km,4,Variator,,4-May,Right-hand drive,White,4.0
45765698.0,4861.0,1058,MERCEDES-BENZ,E 350,2019,Sedan,Yes,Diesel,3.5,571600 km,6,Automatic,Rear,4-May,Left wheel,Black,12.0
43147923.0,7150.0,-,SUBARU,B9 Tribeca,2018,Jeep,No,Petrol,3,516200 km,4,Automatic,4x4,4-May,Left wheel,Grey,4.0
45793133.0,3293.0,565,CHEVROLET,Matiz,2020,Sedan,Yes,Petrol,0.8,624030 km,4,Automatic,Front,4-May,Left wheel,Golden,4.0
45801367.0,13172.0,-,TOYOTA,Prius,2006,Hatchback,No,Hybrid,,431200 km,4,Variator,Front,4-May,Right-hand drive,Silver,6.0
45795100.0,40142.0,891,KIA,Sportage,1990,Jeep,Yes,Diesel,2.0 Turbo,81000 km,4,Tiptronic,Front,4-May,Left wheel,Silver,8.0
45789555.0,15053.0,-,MERCEDES-BENZ,E 320,2008,Sedan,Yes,Petrol,3.2,389800 km,6,Tiptronic,Rear,4-May,Left wheel,Grey,8.0
45758179.0,20071.0,753,KIA,Optima,2004,Sedan,Yes,Hybrid,2.4,373800 km,4,Automatic,Front,4-May,Left wheel,Black,8.0
45765077.0,7840.0,-,BMW,528,2017,Sedan,Yes,Petrol,2.8,454800,6,Manual,Rear,4-May,Left wheel,Black,6.0
45803622.0,7317.0,1024,HYUNDAI,H1,2013,Minivan,Yes,Diesel,2.5,540100 km,4,Automatic,Front,4-May,Left wheel,Yellow,4.0
45787540.0,6272.0,-,MERCEDES-BENZ,,2014,Sedan,No,CNG,2.8,508200 km,6,Automatic,Rear,4-May,Left wheel,Blue,4.0
45788836.0,7840.0,-,TOYOTA,Vitz,2015,Hatchback,No,Petrol,1.3,595700 km,4,Variator,Front,4-May,Right-hand drive,Silver,4.0
45790834.0,12544.0,650,CHEVROLET,Cruze,2008,Sedan,No,Petrol,1.4,484200 km,4,Automatic,Front,4-May,Left wheel,Grey,0.0
45769758.0,9408.0,,FORD,Transit Connect,2011,Goods wagon,No,Diesel,1.8,542632 km,4,Manual,Front,4-May,Left wheel,White,4.0
45762605.0,10976.0,-,MERCEDES-BENZ,E 270,2009,Sedan,Yes,Diesel,2.7 Turbo,641100 km,6,Tiptronic,Rear,4-May,Left wheel,Silver,6.0
45792022.0,13956.0,781,CHEVROLET,Cruze,2018,Sedan,No,Petrol,1.4,0 km,4,Automatic,Front,4-May,Left wheel,Black,0.0
45642496.0,5018.0,779,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,150239 km,4,Automatic,Front,4-May,Left wheel,Black,12.0
45801833.0,15132.0,687,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,557500 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45282047.0,13000.0,1488,NISSAN,Note,2008,Hatchback,No,Petrol,1.2,488000 km,3,Variator,Front,4-May,Right-hand drive,Blue,2.0
45812674.0,470.0,780,CHEVROLET,Cruze,2022,Sedan,Yes,Petrol,1.4,621500 km,4,Automatic,Front,4-May,Left wheel,Brown,12.0
45810350.0,20266.0,642,CHEVROLET,Malibu,2000,Sedan,Yes,Petrol,2,412900 km,4,Automatic,Front,4-May,Left wheel,Black,4.0
45803692.0,29169.0,770,HYUNDAI,Tucson,1997,Jeep,Yes,Diesel,1.7,168700 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45729595.0,28241.0,528,HYUNDAI,Elantra,1997,Sedan,Yes,Petrol,1.6,241300 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45524376.0,40769.0,1058,LEXUS,RX 350,1990,Jeep,Yes,Petrol,3.5,0 km,6,Tiptronic,4x4,4-May,Left wheel,Silver,
45815470.0,1960.0,779,LEXUS,ES 350,2022,Sedan,Yes,Hybrid,2.5,687114 km,4,Automatic,Front,4-May,Left wheel,Silver,12.0
45798380.0,14113.0,-,TOYOTA,Prius,2007,Hatchback,Yes,LPG,1.5,536200 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45806741.0,20385.0,1017,HYUNDAI,Elantra,2001,Sedan,No,Petrol,2,348400 km,4,Automatic,Front,4-May,Left wheel,Blue,6.0
45794425.0,36692.0,-,LEXUS,CT 200h,1995,Hatchback,Yes,Hybrid,1.8,10100 km,4,Tiptronic,Front,4-May,Left wheel,White,10.0
45341223.0,5959.0,-,NISSAN,Micra,2018,Hatchback,No,Petrol,1.2,723300 km,4,Manual,Front,4-May,Left wheel,Brown,2.0
45803152.0,10036.0,639,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,431594 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45646578.0,4704.0,917,AUDI,A7,2017,Hatchback,Yes,Petrol,3,556300 km,6,Automatic,4x4,4-May,Left wheel,Grey,0.0
45807045.0,2509.0,474,VOLKSWAGEN,Jetta,2021,Sedan,Yes,Hybrid,1.4,570200 km,4,Automatic,Front,4-May,Left wheel,Black,12.0
45759860.0,2430.0,2151,LEXUS,GX 470,2019,Jeep,Yes,Petrol,4.7,720800 km,8,Automatic,4x4,4-May,Left wheel,Black,0.0
45454513.0,21639.0,639,CHEVROLET,Cruze,2003,Sedan,Yes,Diesel,2,263000 km,4,Automatic,Front,4-May,Left wheel,Black,6.0
45795811.0,10349.0,1888,BMW,530,2015,Sedan,Yes,Petrol,3,572847 km,6,Tiptronic,Rear,>5,Left wheel,Blue,10.0
45804344.0,26017.0,1624,LEXUS,ES 300,2000,Sedan,Yes,Petrol,3.5,215300 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45813070.0,282.0,749,HYUNDAI,Sonata,2021,Sedan,Yes,Petrol,2.4,578300 km,4,Automatic,Front,4-May,Left wheel,Silver,12.0
45770545.0,23521.0,765,SUBARU,Crosstrek,2003,Jeep,No,Petrol,2,410200 km,6,Tiptronic,Front,4-May,Left wheel,Green,12.0
45803285.0,10976.0,765,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,520200 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45729672.0,1646.0,431,FORD,Fusion,2022,Sedan,Yes,Hybrid,2,788500,4,Automatic,Front,4-May,Left wheel,Black,12.0
45815912.0,2979.0,751,HYUNDAI,Sonata,2022,Sedan,Yes,Petrol,2.4,729200 km,4,Automatic,Front,4-May,Left wheel,Black,12.0
45773200.0,32302.0,-,TOYOTA,Camry,1995,Sedan,Yes,Hybrid,2.5,116100 km,6,Automatic,Front,>5,Left wheel,Blue,6.0
45798257.0,43905.0,-,MERCEDES-BENZ,GL 450,1990,Jeep,Yes,Petrol,4.4,0 km,6,Automatic,4x4,4-May,Left wheel,Black,6.0
45782198.0,19444.0,-,HYUNDAI,Veloster,2003,Hatchback,Yes,Petrol,1.6,364600 km,4,Tiptronic,Front,2-Mar,Left wheel,Black,4.0
45804172.0,27065.0,836,HYUNDAI,Tucson,1999,Jeep,Yes,Diesel,2,225100 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45805984.0,20071.0,585,TOYOTA,Prius V,2006,Hatchback,No,Hybrid,1.8,517800 km,4,Variator,Front,4-May,Left wheel,Silver,6.0
45804334.0,29075.0,749,JEEP,Compass,1996,Jeep,Yes,Petrol,2.4,172000 km,4,Automatic,Front,4-May,Left wheel,Brown,4.0
45813596.0,28980.0,-,TOYOTA,Camry XLE,1999,Sedan,No,Hybrid,2.5,231500 km,4,Automatic,Front,4-May,Left wheel,Black,8.0
45815375.0,11917.0,,LEXUS,RX 300,2017,Jeep,Yes,Petrol,3.0 Turbo,595572 km,6,Automatic,4x4,4-May,Left wheel,Silver,8.0
45765910.0,10192.0,1079,BMW,114,2015,Sedan,Yes,Petrol,2,516700 km,4,Automatic,4x4,4-May,Left wheel,White,12.0
45751260.0,24462.0,769,MERCEDES-BENZ,Vito 113,2001,Microbus,No,Diesel,2.2,324500 km,4,Manual,Rear,>5,Left wheel,White,8.0
45765342.0,627.0,836,TOYOTA,Tacoma,2022,Sedan,Yes,Petrol,2.7,625500 km,4,Automatic,Rear,4-May,Left wheel,Black,12.0
45809067.0,9060.0,308,TOYOTA,Aqua,2013,Hatchback,Yes,Hybrid,1.5,589886 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45815236.0,7213.0,915,MERCEDES-BENZ,GL 350,2015,Jeep,Yes,Diesel,3,628100 km,6,Automatic,4x4,4-May,Left wheel,Blue,12.0
45656610.0,26657.0,919,MERCEDES-BENZ,ML 350,2001,Jeep,Yes,Diesel,3,275000 km,6,Automatic,4x4,4-May,Left wheel,White,12.0
45634947.0,941.0,584,VOLKSWAGEN,Jetta,2022,Sedan,Yes,Diesel,1.8,651300 km,4,Automatic,Front,4-May,Left wheel,Blue,12.0
45772050.0,627.0,836,TOYOTA,Tacoma,2022,Sedan,Yes,Petrol,2.7,602300 km,4,Automatic,Rear,4-May,Left wheel,Black,12.0
45803936.0,17634.0,836,,Tucson,2007,Jeep,Yes,Diesel,2,358700 km,4,Automatic,Front,4-May,Left wheel,Blue,4.0
45619576.0,46414.0,1053,MERCEDES-BENZ,E 350,1987,Sedan,Yes,Petrol,3.5,33196 km,6,Tiptronic,Front,4-May,Left wheel,Black,0.0
45650106.0,1098.0,394,TOYOTA,Camry,2020,Sedan,Yes,Hybrid,2.5,637200,4,Automatic,Front,4-May,Left wheel,Black,12.0
45682399.0,10036.0,-,MERCEDES-BENZ,E 36 AMG,2013,Sedan,No,Petrol,2.0 Turbo,578200 km,4,Manual,Rear,4-May,Left wheel,Black,12.0
45762594.0,94.0,441,HYUNDAI,Sonata,2021,Sedan,Yes,,2.4,643900 km,4,Automatic,Front,4-May,Left wheel,Black,0.0
45795596.0,11604.0,843,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.5,450900 km,4,Variator,Front,4-May,Left wheel,Black,10.0
45775119.0,18189.0,-,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Petrol,3.5,416300 km,6,Tiptronic,Rear,4-May,Left wheel,Silver,12.0
45696398.0,5018.0,-,TOYOTA,Prius,2016,Sedan,No,Hybrid,1.5,547400,4,Automatic,Front,4-May,Left wheel,Blue,6.0
45730057.0,22649.0,707,SSANGYONG,REXTON,2003,Jeep,Yes,Diesel,2,371600 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45726594.0,27654.0,971,SSANGYONG,Korando,2001,Jeep,Yes,Diesel,2.2,172200 km,4,Automatic,Front,4-May,Left wheel,Blue,4.0
45815331.0,5800.0,-,OPEL,Zafira,1999,Minivan,No,CNG,1.8,0 km,4,Manual,Front,4-May,Left wheel,White,2.0
45792397.0,9408.0,640,AUDI,A5,2016,Coupe,Yes,Petrol,2.0 Turbo,363400 km,6,Automatic,Rear,2-Mar,Left wheel,Black,8.0
45784336.0,7997.0,1518,OPEL,Astra j,2019,Sedan,No,Petrol,1.8,516300 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45795980.0,21012.0,-,KIA,Optima X,2005,Sedan,Yes,Petrol,2.0 Turbo,366700 km,12,Tiptronic,Front,4-May,Left wheel,Carnelian red,12.0
45809268.0,5134.0,447,HONDA,FIT,2022,Hatchback,Yes,Hybrid,1.3,686000 km,4,Automatic,Front,4-May,Left wheel,Blue,4.0
45730884.0,43576.0,831,SSANGYONG,Actyon,1988,Jeep,,Petrol,1.6,68900 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45808880.0,78048.0,1011,FORD,Explorer,2016,Jeep,Yes,Petrol,2.3,99742 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45794049.0,10976.0,-,AUDI,A4,2015,Sedan,Yes,Petrol,2.0 Turbo,542738 km,8,Tiptronic,4x4,>5,Left wheel,Grey,4.0
45543710.0,14583.0,738,CHEVROLET,Cruze LT,2008,Hatchback,No,Petrol,1.4,452500 km,4,Automatic,Front,4-May,Left wheel,Black,8.0
45426767.0,13172.0,475,CHEVROLET,Cruze,2013,Sedan,No,Petrol,1.4 Turbo,478300 km,4,Automatic,Rear,4-May,Left wheel,Silver,12.0
45794544.0,27911.0,-,TOYOTA,RAV 4,2000,Jeep,Yes,Diesel,2.2 Turbo,341300 km,4,Manual,4x4,4-May,Left wheel,Silver,8.0
45283033.0,12544.0,831,HYUNDAI,Sonata,2009,Sedan,No,Petrol,2.4,343300 km,4,Automatic,Front,4-May,Left wheel,Silver,8.0
45727421.0,19874.0,642,SSANGYONG,Korando,2009,Jeep,Yes,Diesel,2,308400 km,4,Automatic,Front,4-May,Left wheel,White,4.0
44945332.0,17876.0,-,HYUNDAI,Elantra,2008,Hatchback,No,Petrol,1.8,437000 km,8,Tiptronic,Front,4-May,Left wheel,Red,8.0
45480524.0,8781.0,-,HONDA,Cr-v,2013,Jeep,Yes,CNG,2,546000 km,4,Automatic,4x4,4-May,Left wheel,White,4.0
45769883.0,706.0,1850,MERCEDES-BENZ,E 350,2019,Sedan,Yes,Diesel,3.5,670000 km,6,Automatic,Rear,4-May,Left wheel,Black,12.0
45764975.0,314.0,2410,MERCEDES-BENZ,E 350,2022,Sedan,Yes,Diesel,6.2,646811 km,8,Automatic,Rear,4-May,Left wheel,White,12.0
44289314.0,17249.0,-,KIA,Optima,2006,Sedan,No,Petrol,2.4,364400 km,6,Tiptronic,Front,4-May,Left wheel,Silver,6.0
45800250.0,28852.0,-,JEEP,Cherokee,1997,Jeep,No,Petrol,2.4,303300 km,4,Tiptronic,Front,4-May,Left wheel,Grey,12.0
45802825.0,36231.0,642,HYUNDAI,Santa FE,1992,Jeep,Yes,Diesel,2,57600 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45764221.0,14113.0,676,VOLKSWAGEN,Caddy,2005,Goods wagon,No,Diesel,1.9 Turbo,502000,4,Manual,Front,4-May,Left wheel,White,2.0
45801719.0,18826.0,531,HYUNDAI,Elantra,2006,Sedan,Yes,Petrol,1.6,118872 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45812037.0,18817.0,650,CHEVROLET,Cruze,2008,Sedan,No,Petrol,1.4 Turbo,420928 km,4,Automatic,Front,4-May,Left wheel,Black,12.0
45793607.0,7683.0,1282,CHEVROLET,Captiva,2016,Jeep,Yes,Diesel,2,607200 km,4,Automatic,Front,4-May,Left wheel,Black,4.0
45789860.0,7840.0,-,,Pajero,2016,Jeep,Yes,CNG,3,490700 km,6,Automatic,4x4,4-May,Left wheel,Silver,0.0
45761034.0,4700.0,-,OPEL,Omega,2017,Sedan,Yes,CNG,3,608500 km,6,Manual,Rear,4-May,Left wheel,Black,12.0
45802397.0,19441.0,1024,HYUNDAI,H1,2007,Minivan,Yes,Diesel,2.5,381700,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45801418.0,15612.0,629,HYUNDAI,Accent,2007,Sedan,Yes,Diesel,1.6,408400 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45794468.0,37633.0,-,BMW,750,1995,Sedan,Yes,Petrol,4.4 Turbo,23500,8,Automatic,Rear,4-May,Left wheel,Black,12.0
45805762.0,10976.0,-,TOYOTA,Prius,2015,Sedan,No,Hybrid,1.5,577000 km,6,Automatic,Front,4-May,Left wheel,White,5.0
45815980.0,2509.0,585,HYUNDAI,Elantra,2022,Hatchback,Yes,Petrol,1.8,706400 km,4,Automatic,Front,4-May,Left wheel,Red,12.0
45760174.0,862.0,2455,LEXUS,GX 470,2022,Jeep,Yes,Petrol,4.7,626100 km,8,Automatic,4x4,4-May,Left wheel,White,0.0
45717120.0,18817.0,-,MINI,Countryman,2009,Hatchback,Yes,Petrol,1.6,401400 km,4,Automatic,Front,4-May,Left wheel,Green,8.0
45788888.0,6000.0,-,JEEP,Grand Cherokee,2016,Jeep,No,,4,586500 km,6,Automatic,4x4,4-May,Left wheel,Green,5.0
45808881.0,19657.0,629,CHEVROLET,Aveo,2006,Sedan,Yes,Petrol,1.6,378700 km,4,Automatic,Front,4-May,Left wheel,Black,4.0
45453862.0,10500.0,-,FORD,Fiesta,2018,Sedan,No,Petrol,1.6,604800 km,2,Automatic,Front,4-May,Left wheel,White,6.0
45802046.0,21953.0,-,HYUNDAI,Elantra,2001,Sedan,Yes,Petrol,1.8,323300 km,16,Automatic,,4-May,Left wheel,Silver,16.0
45675685.0,4391.0,-,VOLKSWAGEN,Golf,2020,Sedan,No,CNG,1.8,560500 km,4,Manual,Front,4-May,Left wheel,Silver,4.0
45730217.0,40092.0,831,SSANGYONG,Actyon,1989,Jeep,Yes,Diesel,1.6,75100 km,4,Automatic,Front,,Left wheel,White,4.0
45816623.0,1700.0,-,VAZ,2106,1988,Sedan,No,Petrol,1.6,0 km,2,Manual,Front,4-May,Left wheel,,2.0
45796769.0,8154.0,1095,SUZUKI,SX4,2013,,No,Petrol,2,544500 km,4,Automatic,4x4,4-May,Left wheel,Black,6.0
45800848.0,15053.0,-,BMW,530,2008,Sedan,Yes,Petrol,3,363000 km,6,Tiptronic,Rear,4-May,Left wheel,White,0.0
45761535.0,,-,MERCEDES-BENZ,C 240,2001,Sedan,Yes,Petrol,2.4,400000 km,6,Tiptronic,Rear,4-May,Left wheel,Carnelian red,6.0
45812730.0,4861.0,1202,HONDA,Accord,2015,Sedan,Yes,Petrol,2.4,603100 km,4,Automatic,Front,4-May,Left wheel,Red,12.0
45732088.0,88438.0,1076,HYUNDAI,Santa FE,2020,Jeep,Yes,Diesel,2,120 km,4,Automatic,Front,4-May,Left wheel,White,4.0
45803277.0,10036.0,639,HYUNDAI,Sonata,2013,Sedan,Yes,LPG,2,523500,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45773361.0,3763.0,518,TOYOTA,Camry,2016,Jeep,Yes,Hybrid,2.5,582277 km,4,Automatic,Front,4-May,Left wheel,Black,12.0
45625034.0,157.0,1451,BMW,X5,2022,Sedan,Yes,Petrol,4.4,628900,8,Automatic,4x4,4-May,Left wheel,Black,0.0
,64290.0,1327,TOYOTA,Camry,2018,Sedan,Yes,Petrol,2.5,12000 km,4,Tiptronic,Front,4-May,Left wheel,Black,12.0
45804368.0,22649.0,836,HYUNDAI,Tucson,2002,Jeep,Yes,Diesel,2,391700 km,4,Automatic,Front,4-May,Left wheel,Black,4.0
,10349.0,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,86280 km,4,Automatic,Front,4-May,Left wheel,Silver,4.0
45730486.0,24625.0,640,SSANGYONG,REXTON,2000,Jeep,Yes,Diesel,2,358200 km,4,Automatic,Front,4-May,Left wheel,Black,4.0
45730441.0,32311.0,836,SSANGYONG,REXTON,1996,Jeep,Yes,Diesel,2.7,137800 km,4,Automatic,Front,4-May,Left wheel,Black,
